Title,Year,Rating,Description,Poster URL,Page URL
Guillermo del Toro's Pinocchio,N/A,N/A,"During the rise of fascism in Mussolini’s Italy, a wooden boy brought magically to life struggles to live up to his father’s expectations.",https://a.ltrbxd.com/resized/sm/upload/81/rv/l7/1o/gdt-pinnochio-1200-1200-675-675-crop-000000.jpg?v=fbd76d1861,https://letterboxd.com/film/guillermo-del-toros-pinocchio/
Beau Is Afraid,N/A,N/A,"Following the sudden death of his mother, a mild-mannered but anxiety-ridden man confronts his darkest fears as he embarks on an epic, Kafkaesque odyssey back home.",https://a.ltrbxd.com/resized/sm/upload/uz/au/22/mn/beau%20bd-1200-1200-675-675-crop-000000.jpg?v=2c8cff24a0,https://letterboxd.com/film/beau-is-afraid/
Scream VI,N/A,N/A,"Following the latest Ghostface killings, the four survivors leave Woodsboro behind and start a fresh chapter.",https://a.ltrbxd.com/resized/sm/upload/54/l7/1b/g1/scream-vi-1200-1200-675-675-crop-000000.jpg?v=8281731f61,https://letterboxd.com/film/scream-vi/
Pitch Perfect,N/A,N/A,"College student Beca knows she does not want to be part of a clique, but that’s exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions. ×",https://a.ltrbxd.com/resized/sm/upload/gs/a1/be/e1/pitch-perfect-1200-1200-675-675-crop-000000.jpg?v=a86b3c829d,https://letterboxd.com/film/pitch-perfect/
Love Actually,N/A,N/A,Eight London couples try to deal with their relationships in different ways. Their tryst with love makes them discover how complicated relationships can be.,https://a.ltrbxd.com/resized/sm/upload/nl/cs/f5/n8/love-actually-1200-1200-675-675-crop-000000.jpg?v=94077c278c,https://letterboxd.com/film/love-actually/
Mulan,N/A,N/A,"A tomboyish girl disguises herself as a young man so she can fight with the Imperial Chinese Army against the invading Huns. With help from wise-cracking dragon Mushu, Mulan just might save her country – and win the heart of handsome Captain Li Shang.",https://a.ltrbxd.com/resized/sm/upload/tv/n8/6j/2r/mulan-1200-1200-675-675-crop-000000.jpg?v=f2d920b44b,https://letterboxd.com/film/mulan/
Leave the World Behind,N/A,N/A,A family’s getaway to a luxurious rental home takes an ominous turn when a cyberattack knocks out their devices—and two strangers appear at their door.,https://a.ltrbxd.com/resized/sm/upload/10/sg/yd/11/z2JjbcAyY9XSWYQVCNKLshc6bt9-1200-1200-675-675-crop-000000.jpg?v=df832d4950,https://letterboxd.com/film/leave-the-world-behind-2023/
Pretty Woman,N/A,N/A,"When a millionaire wheeler-dealer enters a business contract with a Hollywood hooker Vivian Ward, he loses his heart in the bargain.",https://a.ltrbxd.com/resized/sm/upload/aa/6i/rl/r0/pretty-woman-1200-1200-675-675-crop-000000.jpg?v=a329944cf5,https://letterboxd.com/film/pretty-woman/
21 Jump Street,N/A,N/A,"When cops Schmidt and Jenko join the secret Jump Street unit, they use their youthful appearances to go under cover as high-school students. They trade in their guns and badges for backpacks, and set out to shut down a dangerous drug ring. But, as time goes on, Schmidt and Jenko discover that high school is nothing like it was just a few years earlier – and, what’s more, they must again confront the teenage terror and anxiety they thought they had left behind.",https://a.ltrbxd.com/resized/sm/upload/ok/d4/o0/dt/21-jump-street-1200-1200-675-675-crop-000000.jpg?v=e7921fa224,https://letterboxd.com/film/21-jump-street/
John Wick: Chapter 3 – Parabellum,N/A,N/A,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",https://a.ltrbxd.com/resized/sm/upload/o8/57/vf/l3/john-wick-3-parabellum-1200-1200-675-675-crop-000000.jpg?v=0643690c1f,https://letterboxd.com/film/john-wick-chapter-3-parabellum/
The Queen's Gambit,N/A,N/A,"In a 1950s orphanage, a young girl reveals an astonishing talent for chess and begins an unlikely journey to stardom while grappling with addiction.",https://a.ltrbxd.com/resized/sm/upload/e1/bu/xk/zm/B14FFB99-1253-4C77-90DB-C22382C41697-1200-1200-675-675-crop-000000.jpg?v=524df59abe,https://letterboxd.com/film/the-queens-gambit/
The Texas Chain Saw Massacre,N/A,N/A,A group of five young friends face a nightmare of torment at the hands of a depraved Texas clan.,https://a.ltrbxd.com/resized/sm/upload/e4/j2/1q/2h/the-texas-chain-saw-massacre-1200-1200-675-675-crop-000000.jpg?v=dbceb0d20b,https://letterboxd.com/film/the-texas-chain-saw-massacre/
Shiva Baby,N/A,N/A,"College student Danielle must cover her tracks when she unexpectedly runs into her sugar daddy at a shiva - with her parents, ex-girlfriend and family friends also in attendance.",https://a.ltrbxd.com/resized/sm/upload/bk/pl/gf/4f/shiva-babby-1200-1200-675-675-crop-000000.jpg?v=b745c74e73,https://letterboxd.com/film/shiva-baby-2020/
Hot Fuzz,N/A,N/A,"Former London constable Nicholas Angel finds it difficult to adapt to his new assignment in the sleepy British village of Sandford. Not only does he miss the excitement of the big city, but he also has a well-meaning oaf for a partner. However, when a series of grisly accidents rocks Sandford, Angel smells something rotten in the idyllic village.",https://a.ltrbxd.com/resized/sm/upload/dw/lj/47/ub/hot-fuzz-30-1200-1200-675-675-crop-000000.jpg?v=0b434ee95d,https://letterboxd.com/film/hot-fuzz/
Minari,N/A,N/A,"A Korean American family moves to an Arkansas farm in search of its own American dream. Amidst the challenges of this new life in the strange and rugged Ozarks, they discover the undeniable resilience of family and what really makes a home.",https://a.ltrbxd.com/resized/sm/upload/fx/6a/1r/ra/minari-1200-1200-675-675-crop-000000.jpg?v=3faa60aa91,https://letterboxd.com/film/minari/
Love Lies Bleeding,N/A,N/A,"Reclusive gym manager Lou falls hard for Jackie, an ambitious bodybuilder headed through town to Las Vegas in pursuit of her dream. But their love ignites violence, pulling them deep into the web of Lou’s criminal family.",https://a.ltrbxd.com/resized/sm/upload/fl/qd/9q/0w/love%20lies-1200-1200-675-675-crop-000000.jpg?v=b0499369a2,https://letterboxd.com/film/love-lies-bleeding-2024/
Children of Men,N/A,N/A,"In 2027, in a chaotic world in which humans can no longer procreate, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child’s birth may help scientists save the future of humankind.",https://a.ltrbxd.com/resized/sm/upload/6o/y1/nl/db/children-of-men-1200-1200-675-675-crop-000000.jpg?v=94f1a8ebf1,https://letterboxd.com/film/children-of-men/
V for Vendetta,N/A,N/A,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as “V” conducts guerrilla warfare against the oppressive British government. When V rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",https://a.ltrbxd.com/resized/sm/upload/mx/jg/tz/ni/v-for-vendetta-1200-1200-675-675-crop-000000.jpg?v=1f545de4aa,https://letterboxd.com/film/v-for-vendetta/
Snowpiercer,N/A,N/A,"In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer, a train that travels around the globe via a perpetual-motion engine.",https://a.ltrbxd.com/resized/sm/upload/go/9s/xr/n4/snowpiercer-1200-1200-675-675-crop-000000.jpg?v=74576b24d3,https://letterboxd.com/film/snowpiercer/
Room,N/A,N/A,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",https://a.ltrbxd.com/resized/sm/upload/fi/5k/fw/yf/room-1200-1200-675-675-crop-000000.jpg?v=c5f5ca9127,https://letterboxd.com/film/room-2015/
Blue Velvet,N/A,N/A,"Clean-cut Jeffrey Beaumont realizes his hometown is not so normal when he discovers a human ear in a field, the investigation soon catapulting him toward a disturbed nightclub singer and a drug-addicted sadist.",https://a.ltrbxd.com/resized/sm/upload/vb/7a/9z/m0/blue-velvet-100-1200-1200-675-675-crop-000000.jpg?v=c927c7d8a5,https://letterboxd.com/film/blue-velvet/
M3GAN,N/A,N/A,"A brilliant toy company roboticist uses artificial intelligence to develop M3GAN, a life-like doll programmed to emotionally bond with her newly orphaned niece. But when the doll’s programming works too well, she becomes overprotective of her new friend with terrifying results.",https://a.ltrbxd.com/resized/sm/upload/g5/6a/0u/c6/m3gan-1200-1200-675-675-crop-000000.jpg?v=0f6275b262,https://letterboxd.com/film/m3gan/
The Rocky Horror Picture Show,N/A,N/A,"Sweethearts Brad and Janet, stuck with a flat tire during a storm, discover the eerie mansion of Dr. Frank-N-Furter, a transvestite scientist. As their innocence is lost, Brad and Janet meet a houseful of wild characters, including a rocking biker and a creepy butler. Through elaborate dances and rock songs, Frank-N-Furter unveils his latest creation: a muscular man named ‘Rocky’.",https://a.ltrbxd.com/resized/sm/upload/kf/nm/tc/xg/the-rocky-horror-picture-show-1200-1200-675-675-crop-000000.jpg?v=1dd2d60ca5,https://letterboxd.com/film/the-rocky-horror-picture-show/
The Curious Case of Benjamin Button,N/A,N/A,"Born under unusual circumstances, Benjamin Button springs into being as an elderly man in a New Orleans nursing home and ages in reverse. Twelve years after his birth, he meets Daisy, a child who flits in and out of his life as she grows up to be a dancer. Though he has all sorts of unusual adventures over the course of his life, it is his relationship with Daisy, and the hope that they will come together at the right time, that drives Benjamin forward.",https://a.ltrbxd.com/resized/sm/upload/e3/dz/1d/x6/the-curious-case-of-benjamin-button-1200-1200-675-675-crop-000000.jpg?v=159ec9c4e0,https://letterboxd.com/film/the-curious-case-of-benjamin-button/
The Green Knight,N/A,N/A,"An epic fantasy adventure based on the timeless Arthurian legend, The Green Knight tells the story of Sir Gawain, King Arthur’s reckless and headstrong nephew, who embarks on a daring quest to confront the eponymous Green Knight, a gigantic emerald-skinned stranger and tester of men.",https://a.ltrbxd.com/resized/sm/upload/7i/cx/uh/of/the-green-knight-1200-1200-675-675-crop-000000.jpg?v=461f59fd0a,https://letterboxd.com/film/the-green-knight/
It Follows,N/A,N/A,"When carefree teenager Jay sleeps with her older boyfriend for the first time, she learns that she is the latest recipient of a fatal curse that is passed from victim to victim via sexual intercourse. Death, Jay learns, will creep inexorably toward her as either a friend or a stranger. Jay’s friends don’t believe her seemingly paranoid ravings, until they too begin to see the phantom assassins and band together to help her defend herself.",https://a.ltrbxd.com/resized/sm/upload/hk/6q/84/oi/it-follows-1200-1200-675-675-crop-000000.jpg?v=153860ef84,https://letterboxd.com/film/it-follows/
Sicario,N/A,N/A,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,https://a.ltrbxd.com/resized/sm/upload/21/i8/nu/tn/sicario-2015-1200-1200-675-675-crop-000000.jpg?v=1e124ce215,https://letterboxd.com/film/sicario-2015/
The Edge of Seventeen,N/A,N/A,"Two high school girls are best friends until one dates the other’s older brother, who is totally his sister’s nemesis.",https://a.ltrbxd.com/resized/sm/upload/tk/zn/u2/dt/the-edge-of-seventeen-1200-1200-675-675-crop-000000.jpg?v=ebb060311f,https://letterboxd.com/film/the-edge-of-seventeen/
Come and See,N/A,N/A,"The invasion of a village in Byelorussia by German forces sends young Florya into the forest to join the weary Resistance fighters, against his family’s wishes. There he meets a girl, Glasha, who accompanies him back to his village. On returning home, Florya finds his family and fellow peasants massacred. His continued survival amidst the brutal debris of war becomes increasingly nightmarish, a battle between despair and hope.",https://a.ltrbxd.com/resized/sm/upload/ok/lw/1k/tl/come-and-see-1200-1200-675-675-crop-000000.jpg?v=e875237128,https://letterboxd.com/film/come-and-see/
Bird Box,N/A,N/A,"Five years after an ominous unseen presence drives most of society to suicide, a survivor and her two children make a desperate bid to reach safety.",https://a.ltrbxd.com/resized/sm/upload/2g/69/qf/2v/bird-box-1200-1200-675-675-crop-000000.jpg?v=c11ce6a9a9,https://letterboxd.com/film/bird-box/
Marie Antoinette,N/A,N/A,"The retelling of France’s iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 15 to her reign as queen at 19 and ultimately the fall of Versailles.",https://a.ltrbxd.com/resized/sm/upload/0l/zg/fp/ud/marie-1200-1200-675-675-crop-000000.jpg?v=dd1b8f4431,https://letterboxd.com/film/marie-antoinette-2006/
Phantom Thread,N/A,N/A,"In 1950s London, renowned British dressmaker Reynolds Woodcock comes across Alma, a young, strong-willed woman, who soon becomes ever present in his life as his muse and lover.",https://a.ltrbxd.com/resized/sm/upload/so/ed/gw/k8/phantom-thread-1200-1200-675-675-crop-000000.jpg?v=3c13172317,https://letterboxd.com/film/phantom-thread/
